mse,ci,rm2
0.1546525645944038,0.9056305673104617,0.8026057222564364
0.155790529560226,0.9073277933428449,0.8027735971630892
0.15213237887752118,0.9088890377945632,0.8076336124269863
0.15142817949939733,0.9085300060981482,0.8064428264573105
0.1401859599526145,0.9152748391774144,0.8222643089908329
0.140257367761253,0.9125967917603423,0.8206379679002985
0.13661978556026555,0.9158822545802293,0.8268910705387946
0.1350391513197371,0.9146464200772936,0.8287871758481828
0.13258530139486463,0.9169613590658026,0.8297621524457177
0.1291655947987091,0.920954655231179,0.836323205702147
0.1251742112782492,0.9214537553142483,0.8399236218876319
0.1207822660373474,0.9226751567639075,0.8473729862184527
0.12551417986292307,0.9221162798086657,0.8406698895872005
0.12058474766373473,0.9222536398870619,0.8460808488839835
0.11828342962553379,0.9244807312187509,0.8492203766176519
0.11630597669727374,0.9257341417734942,0.8519579133623051
0.11498047650644797,0.926958315474003,0.8532589391522026
0.11317885116321538,0.925371689741379,0.8554025429674776
0.11322710503576462,0.927407687561388,0.8552379818013014
0.1098534209080381,0.9306694098974726,0.8605581697692162
0.10887165739981687,0.929344743563735,0.8621849763905436
0.10714044055316976,0.9300878649256212,0.8628673621716371
0.10355842292259185,0.9337876664779449,0.8674120952352904
0.09941719104279723,0.9347919704689162,0.8733997002951751
0.09725120111223126,0.9372867418858651,0.8743890832230555
0.09520248482512135,0.9346339099383438,0.8770672604874167
0.09343063337103634,0.9370465269651235,0.880244575038248
0.09235162439164606,0.9373601701270688,0.8828719195400621
0.09188882500365772,0.9393778923719803,0.8799235654448532
0.09009593988776508,0.9405951196684702,0.8842809692169058
0.08629015921416262,0.9412153490401148,0.8877804764980727
0.08674980011347928,0.9413712776888417,0.8883905552348976
0.08751211329667882,0.9409296840520687,0.8881192228266908
0.0862019181740751,0.9423072776881832,0.888755184185979
0.08353355670428318,0.9447397352190018,0.8916607616376325
0.08224960413210348,0.9433496173022158,0.8933797842044071
0.08042197481586935,0.9459890182740915,0.8962999440374556
0.07941652949390607,0.9452037554599131,0.8970419523745389
0.08060544579658661,0.9461941315210078,0.8960026384291702
0.07741006282283934,0.948067548182943,0.8999098442204454
0.07807160833961828,0.9475065833203996,0.8984396693156295
0.07555162205600977,0.9483775767209893,0.9017699964281239
0.0729980404552524,0.9487822979957297,0.9042198668068239
0.07282492866054169,0.9506085749242265,0.90471327351245
0.06931551977472368,0.9532893432744788,0.9107930766464776
0.07201514210633886,0.95283934373801,0.9069798365003112
0.07122270077979083,0.9503980649091597,0.9077422072325021
0.06871965329539949,0.9527811975918669,0.9091873288890783
0.06781743430277307,0.9541742459336024,0.9113864820313823
0.06815728936619818,0.9539313499081541,0.9113925030037173
0.06840208282401516,0.9539997846177173,0.9110558991247777
0.06511212966193641,0.9561970149813296,0.914462288130575
0.06554594343068113,0.9549631122095559,0.9144295912359879
0.0677083137580479,0.9552073664858464,0.9121983519300788
0.06556649346695326,0.954142459513867,0.9141441273500882
0.06452255545733072,0.9562120000522993,0.915399190945984
0.06345805360482752,0.956548509032549,0.9171892436788417
0.06391581028756207,0.9564749278309648,0.9159603263317684
0.06991059196324281,0.952083591800254,0.9092300744769727
0.0709239987303363,0.9536624126162778,0.9065380435779212
